Wrkr_ID,Case_Number,Reg,Off,AcctType,PaymentRecord,Payor_Receiving_Fed_Benefits,Levy_Active,LISAN_Action,Contempt_Action,Number_Emps_Currently,Emp1_End_Date,Case_Years_Open,Payor_Current_Age,PayorGender,Self_Emp,PayorPrsnPast,Month35_CSMSDue,max_paid_times,max_stopped_times,stop_times,Mean_Paid_Percent,Month1_CSMSPaid,Month2_CSMSPaid,Month3_CSMSPaid,Month4_CSMSPaid,Month5_CSMSPaid,Month6_CSMSPaid,Month7_CSMSPaid,Month8_CSMSPaid,Month9_CSMSPaid,Month10_CSMSPaid,Month11_CSMSPaid,Month12_CSMSPaid,Month13_CSMSPaid,Month14_CSMSPaid,Month15_CSMSPaid,Month16_CSMSPaid,Month17_CSMSPaid,Month18_CSMSPaid,Month19_CSMSPaid,Month20_CSMSPaid,Month21_CSMSPaid,Month22_CSMSPaid,Month23_CSMSPaid,Month24_CSMSPaid,Month25_CSMSPaid,Month26_CSMSPaid,Month27_CSMSPaid,Month28_CSMSPaid,Month29_CSMSPaid,Month30_CSMSPaid,Month31_CSMSPaid,Month32_CSMSPaid,Month33_CSMSPaid,Month34_CSMSPaid,Month35_CSMSPaid
O9GH,952888,1,2,18,111111-111111-111111-110010, , , , ,0,10/15/2018,5.36,27,1,0,0,576,20,2,2,0.849757668,576,576,576,576,576,616.44,556.62,576,576,576,576,824.92,531.68,531.68,531.68,506.62,531.68,797.52,531.68,531.68,531.68,531.68,531.68,797.52,531.68,531.68,496.49,531.68,797.52,531.68,604.62,0,0,10,0
O9GH,953420,1,2,18,000110-000111-001000-000000,SSI, , , ,0,5/9/2016,5.34,31,1,0,1,159,3,9,4,0.006603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,7.4,0,0,0,0,2.01,2.52,3.02,0,0,2.22,0,0,0,0,0,0,0,0,0
O9GH,963318,1,2,18,101010-101101-111111-101111,VA, ,WITH, ,0,12/8/2017,4.86,38,1,1,1,189,8,1,6,0.270986669,0,230,0,0,345,0,0,0,0,0,75.75,115,0,50,0,25,0,225,0,50,50,0,200,240,220,220,220,200,200,200,0,319,205,200,220
O9GH,964693,1,2,18,001000-010000-100000-010000, , ,EXMP, ,0,3/7/2016,4.8,48,1,1,0,181,1,6,5,0.16893733,201,0,0,0,201,0,402,0,0,0,201,0,0,201,0,0,0,0,181,0,0,0,0,181,0,0,0,0,0,0,181,0,0,0,0
O9GH,966467,1,2,18,001001-010011-111011-111110, , , , ,1, ,4.72,38,1,0,1,541,7,2,6,0.34302916,0,0,30,30,60,0,0,60,0,0,60,0,0,120,0,0,60,0,90,0,0,80.76,27.68,27.68,27.68,34.6,0,100,100,200,200,200,300,431.46,0
O9GH,968770,1,2,18,111000-100000-010101-001110, , , ,HEAR,1, ,4.62,32,1,0,1,114,3,6,6,0.256988304,0,0,0,0,0,114,114,0,0,114,0,63.12,114,114,0,0,0,10,0,0,0,0,0,0,114,0,114,0,20,0,0,20,20,114,0
O9GH,969902,1,2,18,001111-100000-011011-111111, , , , ,1, ,4.51,38,1,0,0,30,8,6,3,0.592638889,0,0,0,30,30,0,0,15.45,0,0,0,0,0,29.54,30,30,30,30,0,0,0,0,0,0,30,25.8,0,11.36,30,30,30,30,30,30,30
O9GH,969979,1,2,12,100110-100101-100000-000000, , ,WITH, ,0,9/15/2016,4.56,35,0,0,1,30,2,11,5,0.320861111,0,30,27.68,27.68,27.55,0,0,30,30,0,69.01,21,0,0,30,30,0,60.01,0,0,30,0,30,30.01,0,0,0,0,0,0,0,0,0,0,0
O9GH,970358,1,2,11,000000-000000-000100-001111, , , ,HEAR,1, ,4.51,28,1,0,1,72,4,15,2,0.179979253,0,0,214.68,833,796.85,833,805.62,818.75,736.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.56,0,0,0,0,45.03,95.13,82.28,27.25
O9GH,970926,1,2,18,000001-000100-001010-000101, , , , ,1, ,4.51,26,1,0,0,30,1,5,6,0.347888889,37.06,0,0,0,0,0,0,172.94,0,0,0,0,0,0,0,0,82.94,0,0,0,30,0,0,0,0,30,0,46.64,0,0,0,0,30,0,30.9
O9GH,970931,1,2,12,100100-111101-111111-111110, , , , ,1, ,4.52,36,0,0,0,40,12,2,4,0.536166667,52,52,43.17,14.39,28.79,52,52,52,52,52,52,28.79,0,0,14.39,0,0,40,40,40,40,0,40,22.15,11.08,24.27,40,40,40,26.57,26.57,33.22,26.57,13.28,0
O9GH,971288,1,2,18,011111-111111-110001-000000, , , , ,0,2/14/2019,4.49,35,1,0,0,88,13,6,3,0.590899621,88,88,88,0,0,0,0,48.73,88,0,0,0,88,88,88,48.73,88,102.71,81.22,81.22,81.22,128.61,81.22,121.83,81.22,0,0,0,88,0,0,0,0,0,0
O9GH,976668,1,2,18,000001-000101-110111-111001, , , , ,1,2/18/2019,4.27,29,1,0,1,30,6,5,5,0.780208333,60,0,0,30,0,70,0,100,0,200,0,0,0,0,0,0,100,0,0,0,100,0,100,2.43,100,0,10.04,22.08,30,30,26.22,27.14,0,0,13.84
O9GH,977005,1,2,12,111111-101110-111100-100000, , , , ,1,9/28/2016,4.24,49,1,0,1,30,7,5,4,0.607732186,342,154.38,0,0,0,0,475.65,475.65,475.65,475.65,475.65,475.65,475.65,475.65,475.65,475.65,475.65,475.65,0,15.06,475.65,263.43,0,475.65,475.65,475.65,436.43,0,0,178.05,0,0,0,0,0
O9GH,978778,1,2,18,110000-000000-110111-100000, , ,SANC, ,0,5/16/2018,4.16,24,1,0,1,50,4,10,3,0.166807692,0,0,0.36,19.61,24.36,14.34,7.86,0,8.69,16.61,14.79,16.81,10.58,0,0,0,0,0,0,0,0,0,0,30,16.61,0,0.68,17.26,21.7,16.47,0,0,0,0,0
O9GH,979512,1,2,18,011111-111111-110001-111111, , , , ,1,1/18/2019,4.13,45,1,0,0,250,13,3,2,0.785895,250,250,52.87,69.23,0,250,207.69,138.46,250,250,69.23,0,138.46,250,69.23,250,250,250,250,250,250,250,380.73,369.27,230.76,0,0,0,69.23,250,207.69,250,250,250,250
O9GH,983634,1,2,18,000000-000011-111100-111101, , , , ,1, ,3.93,36,1,0,1,30,6,10,3,0.268333333,8,7.74,8,7.74,8,7.87,7.74,0,0,12.37,0,0,0,0,0,0,0,0,0,0,0,2.79,15.93,13.22,15.63,15.12,15.63,0,0,30,11.76,13.12,30,0,30
O9GH,987414,1,2,18,100000-000001-111001-111111, , , , ,1, ,3.76,23,0,0,0,145,7,10,2,0.451637931,0,0,145,80.3,145,145,145,145,145,145,145,145,0,0,0,0,0,0,0,0,0,0,80.3,145,145,68,0,0,141.91,121.49,145,145,145,145,145
O9GH,987514,1,2,18,000111-111111-111100-000000, , , ,WRNT,0,6/8/2018,3.76,27,1,0,1,145,13,8,2,0.551350575,0,0,0,80.3,145,120.45,40.15,0,0,0,0,0,0,0,145,145,145,145,145,145,145,145,256.8,167.3,133.84,133.84,66.92,0,0,0,0,0,0,0,0
O9GH,990301,1,2,18,111111-111111-111111-110010, , , , ,0,10/15/2018,3.62,27,1,0,0,615,20,2,2,0.854650407,615,615,615,615,615,615,594.31,615,615,615,626.41,880.89,567.68,567.68,567.68,540.92,567.68,851.52,567.68,567.68,567.68,567.68,567.68,851.52,567.68,567.68,602.87,567.68,851.52,567.68,645.56,0,0,10,0
O9GH,993990,1,2,12,001100-011000-011111-111001, , , , ,1,1/25/2019,3.46,32,1,0,1,30,8,4,4,0.231394856,704.28,558.45,59.5,0,446.76,484,125.48,0,0,0,0,0,0,484,484,0,0,0,268.06,229.32,0,0,0,0,2.39,3.78,6.52,20.2,19.08,30,30,30,0,0,30
O9GH,999469,1,2,11,000011-000000-010011-011101, , , ,HEAR,0,2/20/2019,3.21,27,0,0,0,30,3,7,5,0.154960739,0,0,0,2.11,0,0,0,0,156.47,0,0,0,0,0,0,121.84,91.68,0,0,0,0,0,0,0,121.84,0,0,220,7.62,0,30,30,30,0,18
